timestamp,host,pid,message,src_ip,user,label
Sep 18 05:55:58,kali,2264,Failed password for invalid user alice from 192.168.100.104 port 56461 ssh2,192.168.100.104,alice,benign
Sep 18 05:55:58,kali,2766,Connection closed by 10.0.0.6 port 48780 [preauth],,,benign
Sep 18 05:56:01,kali,2657,Failed password for invalid user dave from 192.168.100.101 port 23664 ssh2,192.168.100.101,dave,benign
Sep 18 05:56:09,kali,2016,Failed password for alice from 10.0.0.6 port 34541 ssh2,10.0.0.6,alice,benign
Sep 18 05:56:10,kali,2894,Accepted password for root from 10.0.0.9 port 43709 ssh2,10.0.0.9,root,benign
Sep 18 05:56:12,kali,2479,Failed password for testuser from 10.0.0.2 port 55190 ssh2,10.0.0.2,testuser,benign
Sep 18 05:56:17,kali,2086,Connection closed by 10.0.0.4 port 30316 [preauth],,,benign
Sep 18 05:56:17,kali,2158,Failed password for root from 10.0.0.50 port 42178 ssh2,10.0.0.50,root,attacker
Sep 18 05:56:28,kali,2485,Failed password for root from 192.168.100.104 port 23365 ssh2,192.168.100.104,root,benign
Sep 18 05:56:29,kali,2397,Failed password for carol from 10.0.0.7 port 31306 ssh2,10.0.0.7,carol,benign
Sep 18 05:57:02,kali,2331,Failed password for testuser from 10.0.0.51 port 35785 ssh2,10.0.0.51,testuser,attacker
Sep 18 05:57:09,kali,2520,Accepted password for svc_backup from 10.0.0.4 port 24575 ssh2,10.0.0.4,svc_backup,benign
Sep 18 05:57:23,kali,2445,Failed password for root from 10.0.0.51 port 46256 ssh2,10.0.0.51,root,attacker
Sep 18 05:58:12,kali,2919,Failed password for root from 10.0.0.51 port 46497 ssh2,10.0.0.51,root,attacker
Sep 18 05:58:13,kali,2041,Failed password for alice from 10.0.0.4 port 43313 ssh2,10.0.0.4,alice,benign
Sep 18 05:58:31,kali,2720,Failed password for carol from 192.168.100.100 port 44947 ssh2,192.168.100.100,carol,benign
Sep 18 05:58:40,kali,2661,Failed password for testuser from 10.0.0.8 port 53849 ssh2,10.0.0.8,testuser,benign
Sep 18 05:58:55,kali,2621,PAM: Authentication failure for svc_backup from 10.0.0.5,10.0.0.5,svc_backup,benign
Sep 18 05:59:00,kali,2903,Failed password for root from 10.0.0.8 port 36268 ssh2,10.0.0.8,root,benign
Sep 18 05:59:08,kali,2147,Failed password for svc_backup from 192.168.100.103 port 46130 ssh2,192.168.100.103,svc_backup,benign
Sep 18 05:59:35,kali,2151,Failed password for testuser from 10.0.0.52 port 59150 ssh2,10.0.0.52,testuser,attacker
Sep 18 05:59:46,kali,2203,Failed password for svc_backup from 192.168.100.100 port 20037 ssh2,192.168.100.100,svc_backup,benign
Sep 18 05:59:57,kali,2983,Accepted password for testuser from 10.0.0.5 port 33829 ssh2,10.0.0.5,testuser,benign
Sep 18 06:00:04,kali,2226,Failed password for testuser from 10.0.0.9 port 46758 ssh2,10.0.0.9,testuser,benign
Sep 18 06:00:07,kali,2647,Failed password for bob from 192.168.100.104 port 23890 ssh2,192.168.100.104,bob,benign
Sep 18 06:00:40,kali,2623,Failed password for testuser from 192.168.100.102 port 20830 ssh2,192.168.100.102,testuser,benign
Sep 18 06:00:46,kali,2834,Accepted password for svc_backup from 10.0.0.8 port 55905 ssh2,10.0.0.8,svc_backup,benign
Sep 18 06:00:50,kali,2055,Failed password for svc_backup from 192.168.100.100 port 52495 ssh2,192.168.100.100,svc_backup,benign
Sep 18 06:01:08,kali,2671,Failed password for alice from 192.168.100.101 port 31486 ssh2,192.168.100.101,alice,benign
Sep 18 06:01:22,kali,2361,Failed password for invalid user testuser from 192.168.100.102 port 43632 ssh2,192.168.100.102,testuser,benign
Sep 18 06:01:23,kali,2784,PAM: Authentication failure for bob from 10.0.0.2,10.0.0.2,bob,benign
Sep 18 06:01:33,kali,2582,Failed password for carol from 10.0.0.2 port 48173 ssh2,10.0.0.2,carol,benign
Sep 18 06:01:56,kali,2272,Failed password for alice from 10.0.0.6 port 54044 ssh2,10.0.0.6,alice,benign
Sep 18 06:02:05,kali,2070,Failed password for bob from 10.0.0.6 port 48440 ssh2,10.0.0.6,bob,benign
Sep 18 06:02:11,kali,2050,Accepted password for dave from 10.0.0.6 port 47788 ssh2,10.0.0.6,dave,benign
Sep 18 06:02:15,kali,2159,Failed password for carol from 10.0.0.8 port 38623 ssh2,10.0.0.8,carol,benign
Sep 18 06:02:24,kali,2364,Failed password for testuser from 10.0.0.50 port 55486 ssh2,10.0.0.50,testuser,attacker
Sep 18 06:02:50,kali,2244,Failed password for invalid user svc_backup from 10.0.0.52 port 52607 ssh2,10.0.0.52,svc_backup,attacker
Sep 18 06:03:01,kali,2256,Accepted password for testuser from 10.0.0.4 port 26367 ssh2,10.0.0.4,testuser,benign
Sep 18 06:03:52,kali,2718,Failed password for invalid user root from 10.0.0.50 port 33679 ssh2,10.0.0.50,root,attacker
Sep 18 06:03:55,kali,2731,Failed password for admin from 10.0.0.52 port 41127 ssh2,10.0.0.52,admin,attacker
Sep 18 06:04:09,kali,2507,Failed password for invalid user testuser from 10.0.0.50 port 45932 ssh2,10.0.0.50,testuser,attacker
Sep 18 06:04:11,kali,2061,Failed password for root from 192.168.100.103 port 28246 ssh2,192.168.100.103,root,benign
Sep 18 06:04:18,kali,2312,Accepted password for dave from 10.0.0.5 port 25976 ssh2,10.0.0.5,dave,benign
Sep 18 06:04:45,kali,2323,Failed password for testuser from 10.0.0.51 port 58759 ssh2,10.0.0.51,testuser,attacker
Sep 18 06:04:49,kali,2661,Failed password for root from 10.0.0.2 port 28612 ssh2,10.0.0.2,root,benign
Sep 18 06:04:57,kali,2505,Failed password for dave from 192.168.100.101 port 56994 ssh2,192.168.100.101,dave,benign
Sep 18 06:04:59,kali,2766,Failed password for dave from 192.168.100.102 port 25681 ssh2,192.168.100.102,dave,benign
Sep 18 06:05:17,kali,2745,Failed password for alice from 192.168.100.100 port 39583 ssh2,192.168.100.100,alice,benign
Sep 18 06:05:47,kali,2181,Failed password for admin from 10.0.0.51 port 31049 ssh2,10.0.0.51,admin,attacker
Sep 18 06:06:28,kali,2439,Failed password for invalid user alice from 10.0.0.8 port 33068 ssh2,10.0.0.8,alice,benign
Sep 18 06:06:29,kali,2849,Failed password for root from 192.168.100.101 port 44684 ssh2,192.168.100.101,root,benign
Sep 18 06:06:41,kali,2433,Connection closed by 10.0.0.2 port 20232 [preauth],,,benign
Sep 18 06:06:42,kali,2597,Failed password for bob from 10.0.0.9 port 45013 ssh2,10.0.0.9,bob,benign
Sep 18 06:06:50,kali,2680,Accepted password for svc_backup from 10.0.0.3 port 55024 ssh2,10.0.0.3,svc_backup,benign
Sep 18 06:07:07,kali,2005,Connection closed by 10.0.0.4 port 50911 [preauth],,,benign
Sep 18 06:07:21,kali,2009,Accepted password for dave from 10.0.0.3 port 48436 ssh2,10.0.0.3,dave,benign
Sep 18 06:07:39,kali,2889,Accepted password for svc_backup from 10.0.0.3 port 20803 ssh2,10.0.0.3,svc_backup,benign
Sep 18 06:07:53,kali,2938,PAM: Authentication failure for root from 192.168.100.100,192.168.100.100,root,benign
Sep 18 06:07:57,kali,2062,Failed password for svc_backup from 10.0.0.8 port 23820 ssh2,10.0.0.8,svc_backup,benign
Sep 18 06:08:00,kali,2746,Connection closed by 10.0.0.9 port 20746 [preauth],,,benign
Sep 18 06:08:05,kali,2114,Failed password for root from 10.0.0.50 port 55741 ssh2,10.0.0.50,root,attacker
Sep 18 06:08:14,kali,2704,Failed password for invalid user svc_backup from 192.168.100.104 port 22103 ssh2,192.168.100.104,svc_backup,benign
Sep 18 06:08:19,kali,2506,Failed password for invalid user testuser from 10.0.0.52 port 59289 ssh2,10.0.0.52,testuser,attacker
Sep 18 06:08:24,kali,2332,Connection closed by 10.0.0.6 port 39581 [preauth],,,benign
Sep 18 06:08:45,kali,2557,Failed password for carol from 10.0.0.8 port 22924 ssh2,10.0.0.8,carol,benign
Sep 18 06:08:59,kali,2281,Failed password for dave from 10.0.0.7 port 50585 ssh2,10.0.0.7,dave,benign
Sep 18 06:09:03,kali,2650,PAM: Authentication failure for svc_backup from 10.0.0.52,10.0.0.52,svc_backup,attacker
Sep 18 06:09:35,kali,2803,Failed password for root from 10.0.0.3 port 35057 ssh2,10.0.0.3,root,benign
Sep 18 06:09:52,kali,2399,Connection closed by 10.0.0.5 port 37234 [preauth],,,benign
Sep 18 06:09:55,kali,2055,Accepted password for dave from 10.0.0.5 port 45289 ssh2,10.0.0.5,dave,benign
Sep 18 06:10:02,kali,2836,PAM: Authentication failure for alice from 10.0.0.6,10.0.0.6,alice,benign
Sep 18 06:10:04,kali,2080,PAM: Authentication failure for alice from 192.168.100.100,192.168.100.100,alice,benign
Sep 18 06:10:25,kali,2111,Accepted password for testuser from 10.0.0.4 port 35985 ssh2,10.0.0.4,testuser,benign
Sep 18 06:10:26,kali,2073,Failed password for admin from 10.0.0.52 port 37691 ssh2,10.0.0.52,admin,attacker
Sep 18 06:10:46,kali,2441,Failed password for testuser from 10.0.0.2 port 35039 ssh2,10.0.0.2,testuser,benign
Sep 18 06:10:55,kali,2082,Connection closed by 10.0.0.52 port 54971 [preauth],,,benign
Sep 18 06:10:56,kali,2664,Failed password for carol from 10.0.0.6 port 53452 ssh2,10.0.0.6,carol,benign
Sep 18 06:10:58,kali,2309,Failed password for alice from 10.0.0.6 port 36409 ssh2,10.0.0.6,alice,benign
Sep 18 06:11:00,kali,2070,Accepted password for svc_backup from 10.0.0.2 port 22033 ssh2,10.0.0.2,svc_backup,benign
Sep 18 06:11:23,kali,2452,PAM: Authentication failure for root from 10.0.0.7,10.0.0.7,root,benign
Sep 18 06:11:24,kali,2599,Failed password for root from 10.0.0.8 port 38059 ssh2,10.0.0.8,root,benign
Sep 18 06:11:36,kali,2587,Failed password for bob from 10.0.0.2 port 31520 ssh2,10.0.0.2,bob,benign
Sep 18 06:11:58,kali,2387,Failed password for root from 10.0.0.3 port 34607 ssh2,10.0.0.3,root,benign
Sep 18 06:11:59,kali,2878,Failed password for dave from 10.0.0.51 port 23677 ssh2,10.0.0.51,dave,attacker
Sep 18 06:12:11,kali,2091,Failed password for testuser from 10.0.0.51 port 58375 ssh2,10.0.0.51,testuser,attacker
Sep 18 06:12:32,kali,2339,Failed password for dave from 10.0.0.8 port 45339 ssh2,10.0.0.8,dave,benign
Sep 18 06:12:32,kali,2503,PAM: Authentication failure for dave from 10.0.0.4,10.0.0.4,dave,benign
Sep 18 06:12:37,kali,2704,Failed password for alice from 192.168.100.104 port 34341 ssh2,192.168.100.104,alice,benign
Sep 18 06:13:16,kali,2896,Failed password for bob from 192.168.100.100 port 39368 ssh2,192.168.100.100,bob,benign
Sep 18 06:13:24,kali,2533,Failed password for alice from 10.0.0.2 port 46320 ssh2,10.0.0.2,alice,benign
